Time,Thrust,T_cc,p_cc,OF,T_tank,p_tank,x_tank
[s],[N],[K],[Pa],[-],[K],[Pa],[-]
5.054,2670.36072268483,2807.93687868738,1554760.48132626,5.13008772924659,286.042105263164,4286580.2105269,0.259412500994911
5.055,2670.35746334252,2807.92776446743,1554763.49702502,5.12978796350984,286.032105263164,4285572.2105269,0.259533528660526
5.056,2670.33072289647,2807.99722611344,1554756.23382693,5.12978881693005,286.032105263164,4285572.2105269,0.259559167032535
5.057,2670.25228206215,2808.00198203447,1554723.075077,5.12979271293746,286.032105263164,4285572.2105269,0.259584811161189
5.058,2670.16366758388,2807.97591466915,1554686.59000996,5.12979699954444,286.032105263164,4285572.2105269,0.259610461078857
5.059,2670.09025115256,2807.93952501366,1554657.19663167,5.12980045277968,286.032105263164,4285572.2105269,0.259636116791407
5.06,2670.03932321843,2807.90534331712,1554638.17352311,5.12980268759726,286.032105263164,4285572.2105269,0.259661778292464
5.061,2670.00934488914,2807.87900641826,1554628.83103484,5.12980378512053,286.032105263164,4285572.2105269,0.259687445571794
5.062,2669.99524132482,2807.86168334818,1554626.82480398,5.12980402080356,286.032105263164,4285572.2105269,0.259713118619962
5.063,2669.99137865381,2807.85219527485,1554629.54831181,5.12950414803402,286.022105263164,4284564.2105269,0.259834134051146
5.064,2669.9643101471,2807.92133538119,1554622.11884748,5.12950502153355,286.022105263164,4284564.2105269,0.259859827975456
5.065,2669.88580901648,2807.92595287858,1554588.91822052,5.12950892488791,286.022105263164,4284564.2105269,0.259885527673618
5.066,2669.79722056042,2807.89983975682,1554552.4309538,5.12951321441992,286.022105263164,4284564.2105269,0.259911233177949
5.067,2669.72383136343,2807.86344051862,1554523.0359893,5.12951666998971,286.022105263164,4284564.2105269,0.25993694449429
5.068,2669.67290372379,2807.82925148269,1554503.99940066,5.12951890778207,286.022105263164,4284564.2105269,0.259962661616247
5.069,2669.64290222333,2807.80289717329,1554494.63302294,5.12952000879624,286.022105263164,4284564.2105269,0.259988384533572
5.07,2669.62876548919,2807.78554720439,1554492.59859661,5.12922055417413,286.012105263164,4283556.2105269,0.260109386443292
5.071,2669.59616503882,2807.84886481418,1554482.60346703,5.12922173004909,286.012105263164,4283556.2105269,0.260135130274467
5.072,2669.51553141158,2807.84981039863,1554448.41271489,5.12922575227738,286.012105263164,4283556.2105269,0.260160879897646
5.073,2669.42680343552,2807.82171760357,1554411.85284897,5.12923005297786,286.012105263164,4283556.2105269,0.260186635343373
5.074,2669.35421010266,2807.78449182935,1554382.81694619,5.12923346842986,286.012105263164,4283556.2105269,0.260212396616419
5.075,2669.30434395185,2807.75015377047,1554364.2617686,5.12923565096973,286.012105263164,4283556.2105269,0.260238163709869
5.076,2669.27531199745,2807.72397862108,1554355.33381462,5.12923670109208,286.012105263164,4283556.2105269,0.260263936613302
5.077,2669.26190934463,2807.70691413916,1554353.62853603,5.12923690166845,286.012105263164,4283556.2105269,0.260289715317301
5.078,2669.25849704478,2807.697667129,1554356.53705008,5.12893672467552,286.002105263164,4282548.2105269,0.26041070516941
5.079,2669.23171085134,2807.766941909,1554349.21146784,5.1289375870282,286.002105263164,4282548.2105269,0.260436504800006
5.08,2669.15348193088,2807.77178748353,1554316.11759588,5.12894148265151,286.002105263164,4282548.2105269,0.260462310236571
5.081,2669.06503436616,2807.74586198529,1554279.66872491,5.12894577297861,286.002105263164,4282548.2105269,0.260488121511599
5.082,2668.99162833977,2807.70956368411,1554250.23925573,5.12894923689114,286.002105263164,4282548.2105269,0.260513938631044
5.083,2668.94057349668,2807.6753841252,1554231.11818405,5.12895148739946,286.002105263164,4282548.2105269,0.260539761588571
5.084,2668.91039890058,2807.64897122642,1554221.64696979,5.12895260211633,286.002105263164,4282548.2105269,0.260565590373936
5.085,2668.89609545565,2807.63152709638,1554219.51130184,5.12895285347207,286.002105263164,4282548.2105269,0.26059142497767
5.086,2668.89207223671,2807.62190710512,1554222.1241861,5.12865256967859,285.992105263164,4281540.2105269,0.260712402853216
5.087,2668.86494999567,2807.69085878824,1554214.62874686,5.12865345257604,285.992105263164,4281540.2105269,0.260738258412096
5.088,2668.78664538447,2807.69556261314,1554181.48974674,5.12865735594056,285.992105263164,4281540.2105269,0.260764119794321
5.089,2668.69821892174,2807.66958808924,1554145.03655238,5.12866164944824,285.992105263164,4281540.2105269,0.260789987032332
5.09,2668.62483767438,2807.63327779129,1554115.60451399,5.12866511582019,285.992105263164,4281540.2105269,0.260815860132053
5.091,2668.57378247829,2807.59908952382,1554096.46980617,5.12866736933575,285.992105263164,4281540.2105269,0.260841739087129
5.092,2668.54358503915,2807.5726586916,1554086.97499041,5.12866848752621,285.992105263164,4281540.2105269,0.260867623887305
5.093,2668.52924906632,2807.55518765478,1554084.81155588,5.12866874230844,285.992105263164,4281540.2105269,0.260893514523095
5.094,2668.52519560784,2807.54553707683,1554087.39793376,5.1283683199977,285.982105263164,4280532.2105269,0.261014480512215
5.095,2668.49807013865,2807.61443402431,1554079.88682194,5.12836920529235,285.982105263164,4280532.2105269,0.261040392130996
5.096,2668.41984204015,2807.61917581252,1554046.77315881,5.12837310810212,285.982105263164,4280532.2105269,0.261066309590372
5.097,2668.33147543577,2807.59325475939,1554010.33357351,5.12837740268061,285.982105263164,4280532.2105269,0.261092232922829
